Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
58,1,188.96,JY5006944576,15/01/2022,22,76,CNY,4191514,213.52,Custom,,161500692015143,,161500692015143,2085,15,Wechat
2982,1,207.64,JY5012144572,11/01/2022,22,76,CNY,4191514,234.63,Custom,,160501211015143,,160501211015143,2085,15,Wechat
105,1,240.74,JY5023144572,11/01/2022,22,76,CNY,4191514,272.04,Custom,,160502317015143,,160502317015143,2085,15,Wechat
2490,1,207.64,JY5023744572,11/01/2022,22,76,CNY,4191514,234.63,Custom,,160502376015143,,160502376015143,2085,15,Wechat
59,12,188.96,JY5069644567,06/01/2022,22,76,CNY,4191514,2562.24,Custom,,159506966015143,,159506966015143,2085,15,Wechat
51,1,188.96,JY5100744572,11/01/2022,22,76,CNY,4191514,213.52,Custom,,160510072015143,,160510072015143,2085,15,Wechat
58,1,188.96,JY5110744572,11/01/2022,22,76,CNY,4191514,213.52,Custom,,160511079015143,,160511079015143,2085,15,Wechat
2770,1,269.12,JY5138244567,06/01/2022,22,76,CNY,4191514,304.11,Custom,,159513828015143,,159513828015143,2085,15,Wechat
58,1,188.96,JY5166444576,15/01/2022,22,76,CNY,4191514,213.52,Custom,,161516648015143,,161516648015143,2085,15,Wechat
80,6,236.01,JY5298244567,06/01/2022,22,76,CNY,4191514,1600.14,Custom,,159529825015143,,159529825015143,2085,15,Wechat
2817,9,240.74,JY5298244567,06/01/2022,22,76,CNY,4191514,2448.36,Custom,,159529825015143,,159529825015143,2085,15,Wechat
2818,12,240.74,JY5298244567,06/01/2022,22,76,CNY,4191514,3264.48,Custom,,159529825015143,,159529825015143,2085,15,Wechat
54,5,188.96,JY5298244567,06/01/2022,22,76,CNY,4191514,1067.6,Custom,,159529825015143,,159529825015143,2085,15,Wechat
55,12,188.96,JY5298244567,06/01/2022,22,76,CNY,4191514,2562.24,Custom,,159529825015143,,159529825015143,2085,15,Wechat
58,15,188.96,JY5298244567,06/01/2022,22,76,CNY,4191514,3202.8,Custom,,159529825015143,,159529825015143,2085,15,Wechat
1906,6,236.01,JY5298244567,06/01/2022,22,76,CNY,4191514,1600.14,Custom,,159529825015143,,159529825015143,2085,15,Wechat
1903,9,236.01,JY5298244567,06/01/2022,22,76,CNY,4191514,2400.21,Custom,,159529825015143,,159529825015143,2085,15,Wechat
1904,15,236.01,JY5298244567,06/01/2022,22,76,CNY,4191514,4000.35,Custom,,159529825015143,,159529825015143,2085,15,Wechat
1997,6,236.01,JY5298244567,06/01/2022,22,76,CNY,4191514,1600.14,Custom,,159529825015143,,159529825015143,2085,15,Wechat
51,24,188.96,JY5298244567,06/01/2022,22,76,CNY,4191514,5124.48,Custom,,159529825015143,,159529825015143,2085,15,Wechat
50,5,188.96,JY5298244567,06/01/2022,22,76,CNY,4191514,1067.6,Custom,,159529825015143,,159529825015143,2085,15,Wechat
2846,1,188.96,JY5311544572,11/01/2022,22,76,CNY,4191514,213.52,Custom,,160531158015143,,160531158015143,2085,15,Wechat
104,1,240.74,JY5445844576,15/01/2022,22,76,CNY,4191514,272.04,Custom,,161544585015143,,161544585015143,2085,15,Wechat
105,1,240.74,JY5509544572,11/01/2022,22,76,CNY,4191514,272.04,Custom,,160550958015143,,160550958015143,2085,15,Wechat
105,24,240.74,JY5525044567,06/01/2022,22,76,CNY,4191514,6528.96,Custom,,159552503015143,,159552503015143,2085,15,Wechat
2978,24,240.74,JY5525044567,06/01/2022,22,76,CNY,4191514,6528.96,Custom,,159552503015143,,159552503015143,2085,15,Wechat
106,12,240.74,JY5525044567,06/01/2022,22,76,CNY,4191514,3264.48,Custom,,159552503015143,,159552503015143,2085,15,Wechat
104,12,240.74,JY5525044567,06/01/2022,22,76,CNY,4191514,3264.48,Custom,,159552503015143,,159552503015143,2085,15,Wechat
1366,3,240.74,JY5525044567,06/01/2022,22,76,CNY,4191514,816.12,Custom,,159552503015143,,159552503015143,2085,15,Wechat
1903,1,236.01,JY6985044568,07/01/2022,22,76,CNY,4191514,266.69,Custom,,159698505015143,,159698505015143,2085,15,Wechat
3038,1,155.6,JY7260244568,07/01/2022,22,76,CNY,4191514,175.83,Custom,,159726020015143,,159726020015143,2085,15,Wechat
2756,1,155.6,JY7260244568,07/01/2022,22,76,CNY,4191514,175.83,Custom,,159726020015143,,159726020015143,2085,15,Wechat
1910,1,167.26,JY7267944573,12/01/2022,22,76,CNY,4191514,189.0,Custom,,160726792015143,,160726792015143,2085,15,Wechat
51,1,188.96,JY7269744573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160726973015143,,160726973015143,2085,15,Wechat
2978,1,240.74,JY7270144573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160727011015143,,160727011015143,2085,15,Wechat
2978,1,240.74,JY7276744573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160727672015143,,160727672015143,2085,15,Wechat
