Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
1855,1,158.32,JY313958244605,13/02/2022,22,76,CNY,3760095,178.9,Custom,,2466313958287964759,,2466313958287964759,2069,19,Tmall
1131,1,162.06,JY314087944608,16/02/2022,22,76,CNY,3760095,183.13,Custom,,2473314087924071657,,2473314087924071657,2069,19,Tmall
60,1,253.62,JY315000244605,13/02/2022,22,76,CNY,3760095,286.59,Custom,,2466315000216214706,,2466315000216214706,2069,19,Tmall
1855,1,157.94,JY316527144608,16/02/2022,22,76,CNY,3760095,178.47,Custom,,2472316527112114842,,2472316527112114842,2069,19,Tmall
1192,1,296.48,JY318206044606,14/02/2022,22,76,CNY,3760095,335.02,Custom,,1488318206027690980,,1488318206027690980,2069,19,Tmall
1101,1,178.48,JY324296644606,14/02/2022,22,76,CNY,3760095,201.68,Custom,,2467324296644089565,,2467324296644089565,2069,19,Tmall
60,1,250.31,JY327547444605,13/02/2022,22,76,CNY,3760095,282.85,Custom,,2468327547472553722,,2468327547472553722,2069,19,Tmall
3022,1,237.99,JY328042644608,16/02/2022,22,76,CNY,3760095,268.93,Custom,,1489328042640986995,,1489328042640986995,2069,19,Tmall
91,1,121.01,JY331025144608,16/02/2022,22,76,CNY,3760095,136.74,Custom,,2471331025117055126,,2471331025117055126,2069,19,Tmall
1243,1,156.65,JY332840844605,13/02/2022,22,76,CNY,3760095,177.02,Custom,,2464332840817264553,,2464332840817264553,2069,19,Tmall
55,1,246.36,JY332908644607,15/02/2022,22,76,CNY,3760095,278.39,Custom,,2468332908671836750,,2468332908671836750,2069,19,Tmall
2846,1,210.96,JY333036844608,16/02/2022,22,76,CNY,3760095,238.39,Custom,,1488333036819957076,,1488333036819957076,2069,19,Tmall
1855,1,153.65,JY336422344606,14/02/2022,22,76,CNY,3760095,173.63,Custom,,1488336422327805895,,1488336422327805895,2069,19,Tmall
1799,1,279.65,JY342091444605,13/02/2022,22,76,CNY,3760095,316.0,Custom,,2468342091435991940,,2468342091435991940,2069,19,Tmall
2479,1,279.65,JY342091444605,13/02/2022,22,76,CNY,3760095,316.0,Custom,,2468342091435991940,,2468342091435991940,2069,19,Tmall
1368,1,252.23,JY344113844607,15/02/2022,22,76,CNY,3760095,285.02,Custom,,2469344113883205948,,2469344113883205948,2069,19,Tmall
58,1,252.29,JY345896344606,14/02/2022,22,76,CNY,3760095,285.09,Custom,,2467345896326190763,,2467345896326190763,2069,19,Tmall
2759,1,221.47,JY349670744606,14/02/2022,22,76,CNY,3760095,250.26,Custom,,1488349670721861572,,1488349670721861572,2069,19,Tmall
55,1,228.66,JY349686044606,14/02/2022,22,76,CNY,3760095,258.39,Custom,,2468349686093084354,,2468349686093084354,2069,19,Tmall
2476,1,261.95,JY349735744605,13/02/2022,22,76,CNY,3760095,296.0,Custom,,1487349735767318381,,1487349735767318381,2069,19,Tmall
2478,1,261.95,JY349735744605,13/02/2022,22,76,CNY,3760095,296.0,Custom,,1487349735767318381,,1487349735767318381,2069,19,Tmall
91,1,156.84,JY353036344605,13/02/2022,22,76,CNY,3760095,177.23,Custom,,2464353036331539837,,2464353036331539837,2069,19,Tmall
1243,1,157.9,JY358232344608,16/02/2022,22,76,CNY,3760095,178.43,Custom,,2470358232358549604,,2470358232358549604,2069,19,Tmall
