"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2463098547938758955",="2463098547938758955","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-11 13:10:47","2022-02-11 13:10:53"
="2461009068189217915",="2461009068189217915","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443009584","颜色分类：灰色波点(竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443009584",="null","315.65","315.65","没有申请退款","无退款申请","2022-02-11 13:02:08","2022-02-11 13:04:43"
="1486049377083055597",="1486049377082055597","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易关闭","9343443005920",="null","173.63","173.63","退款成功","173.63","2022-02-11 12:57:12","2022-02-11 12:57:22"
="1486049377084055597",="1486049377082055597","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002257","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易关闭","9343443002257",="null","173.63","173.63","退款成功","173.63","2022-02-11 12:57:12","2022-02-11 12:57:22"
="1486079690585247582",="1486079690585247582","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","178.50","178.50","没有申请退款","无退款申请","2022-02-11 12:52:19","2022-02-11 12:52:24"
="2460987936886811315",="2460987936886811315","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000369","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443000369",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-11 12:52:07","2022-02-11 12:52:12"
="2462051341147246404",="2462051341147246404","Love to dream新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg（约至6个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","282.00","282.00","没有申请退款","无退款申请","2022-02-11 12:45:36","2022-02-11 12:45:41"
="2462359538821999066",="2462359538821999066","lovetodream婴儿睡袋一体式分腿宝宝睡袋防踢被连体睡袋哈衣爬服","329.00","1","9343443100663","颜色分类：兔子花色;长度：【尺码详询客服】XL码：11-14kg (约12-18个月)","null","null","卖家已发货，等待买家确认","9343443100663",="null","257.56","257.56","没有申请退款","无退款申请","2022-02-11 12:24:23","2022-02-11 12:24:32"
="2462988495296863443",="2462988495296863443","love to dream 婴儿睡袋春夏竹纤维轻薄款宝宝过渡期可拆袖防踢被","509.00","1","9343443005302","颜色分类：薄荷绿竹纤维 (春夏季轻薄款) 0.2TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443005302",="null","366.00","366.00","没有申请退款","无退款申请","2022-02-11 12:18:31","2022-02-11 12:18:37"
="2462324330295226600",="2462324330294226600","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443100953","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443100953",="null","287.00","287.00","没有申请退款","无退款申请","2022-02-11 12:08:02","2022-02-11 12:08:09"
="2462324330296226600",="2462324330294226600","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","179.00","179.00","没有申请退款","无退款申请","2022-02-11 12:08:02","2022-02-11 12:08:09"
="1486105323832195683",="1486105323832195683","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002257","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002257",="null","175.05","175.05","没有申请退款","无退款申请","2022-02-11 11:54:32","2022-02-11 11:54:37"
="2460845124151242329",="2460845124150242329","lovetodream过渡期竹纤维四季通用款襁褓防惊跳投降式睡袋","509.00","1","9343443003995","颜色分类：灰色几何（竹纤维四季通用款）1.0TOG;长度：【尺码详询客服】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443003995",="null","363.34","363.34","没有申请退款","无退款申请","2022-02-11 11:49:38","2022-02-11 11:58:44"
="2460845124152242329",="2460845124150242329","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443004077","颜色分类：粉红色 （四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443004077",="null","363.34","363.34","没有申请退款","无退款申请","2022-02-11 11:49:38","2022-02-11 11:58:44"
="2460845124153242329",="2460845124150242329","lovetodream婴儿睡袋儿童防踢被四季通款宝宝睡袋新生婴儿防惊跳","439.00","1","9343443102070","颜色分类：虎年老虎款(四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443102070",="null","316.69","316.69","没有申请退款","无退款申请","2022-02-11 11:49:38","2022-02-11 11:58:44"
="2460844800098640016",="2460844800098640016","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443100915","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443100915",="null","258.39","258.39","卖家已经同意退款，等待买家退货","0.00","2022-02-11 11:49:21","2022-02-11 11:49:25"
="2462864799302006565",="2462864799302006565","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443005340","颜色分类：灰色星月 (竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443005340",="null","286.52","286.52","没有申请退款","无退款申请","2022-02-11 11:32:26","2022-02-11 11:32:47"
="2460705192291005944",="2460705192291005944","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000833","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443000833",="null","366.00","366.00","没有申请退款","无退款申请","2022-02-11 11:05:45","2022-02-11 11:05:49"
="2460700728363427220",="2460700728363427220","Lovetodream 新生婴儿防惊跳睡袋宝宝襁褓投降式防踢被四季通用款","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","285.32","285.32","没有申请退款","无退款申请","2022-02-11 11:04:35","2022-02-11 11:04:43"
="2460660588969381815",="2460660588969381815","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000840","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443000840",="null","364.60","364.60","没有申请退款","无退款申请","2022-02-11 10:53:02","2022-02-11 10:53:13"
="2462034206805822564",="2462034206805822564","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002257","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002257",="null","178.97","178.97","没有申请退款","无退款申请","2022-02-11 10:27:36","2022-02-11 10:27:53"
="1485914629993460477",="1485914629993460477","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002264","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443002264",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-11 10:21:38","2022-02-11 10:21:51"
="2460534012780762734",="2460534012780762734","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-11 09:55:33","2022-02-11 09:55:38"
="2461606309499351071",="2461606309499351071","lovetodream婴儿睡袋襁褓分腿睡袋四季通用款防惊跳投降式睡袋","499.00","1","9343443005500","颜色分类：粉红色（四季通用款） 1.0TOG;长度：【建议大一码】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443005500",="null","359.00","359.00","没有申请退款","无退款申请","2022-02-11 09:50:39","2022-02-11 09:50:42"
="2462592891160343320",="2462592891160343320","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-11 09:46:14","2022-02-11 09:46:26"
="2461939670521097829",="2461939670521097829","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443009584","颜色分类：灰色波点(竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443009584",="null","274.29","274.29","没有申请退款","无退款申请","2022-02-11 09:32:40","2022-02-11 09:32:48"
="2462551887207885373",="2462551887207885373","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443000376",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-11 09:19:19","2022-02-11 09:19:24"
="2460464964081761245",="2460464964081761245","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","159.00","159.00","没有申请退款","无退款申请","2022-02-11 09:04:26","2022-02-11 09:04:29"
="2462527227204375065",="2462527227204375065","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-11 09:01:58","2022-02-11 09:02:04"
="2462518911928416655",="2462518911928416655","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","287.00","287.00","没有申请退款","无退款申请","2022-02-11 08:57:08","2022-02-11 08:57:14"
="2461857986555925105",="2461857986555925105","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005913","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443005913",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-11 08:24:21","2022-02-11 08:24:28"
="2462460735821723152",="2462460735821723152","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","153.63","153.63","没有申请退款","无退款申请","2022-02-11 08:18:11","2022-02-11 08:18:16"
="1485963699715766795",="1485963699714766795","Love to dream 婴儿襁褓睡袋过渡期可拆袖春季款分腿式睡袋","499.00","1","9343443006675","颜色分类：白色 (春夏轻薄款) 0.2TOG;长度：【尺码详询客服】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443006675",="null","353.00","353.00","没有申请退款","无退款申请","2022-02-11 07:52:43","2022-02-11 07:52:48"
="1485963699716766795",="1485963699714766795","lovetodream婴儿睡袋襁褓分腿睡袋四季通用款防惊跳投降式睡袋","499.00","1","9343443005487","颜色分类：灰色（四季通用款） 1.0TOG;长度：【建议大一码】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443005487",="null","353.00","353.00","没有申请退款","无退款申请","2022-02-11 07:52:43","2022-02-11 07:52:48"
="2462449683240673244",="2462449683240673244","lovetodream新生婴儿宝宝襁褓期睡袋夏季薄款防惊跳投降式睡姿","399.00","1","9343443006873","颜色分类：灰色星空（春夏轻薄款）0.2TOG;长度：【尺码详询客服】S码：3.5-6kg (约1-3个月)","null","null","卖家已发货，等待买家确认","9343443006873",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-11 07:23:09","2022-02-11 07:23:14"
="2460378852696118558",="2460378852696118558","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-11 07:20:01","2022-02-11 07:20:07"
="2462446227266058909",="2462446227266058909","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","177.95","177.95","没有申请退款","无退款申请","2022-02-11 07:13:23","2022-02-11 07:15:06"
="2461818134261483346",="2461818134261483346","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000338","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443000338",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-11 07:12:17","2022-02-11 07:12:26"
="2460372156040410145",="2460372156040410145","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","153.63","153.63","没有申请退款","无退款申请","2022-02-11 06:44:31","2022-02-11 06:44:35"
="2461446793107862103",="2461446793107862103","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","286.89","286.89","没有申请退款","无退款申请","2022-02-11 06:30:54","2022-02-11 06:31:04"
="2460366576264510101",="2460366576264510101","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000369","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443000369",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-11 06:18:29","2022-02-11 06:18:34"
="1484987340107876299",="1484987340107876299","lovetodream过渡期竹纤维四季通用款襁褓防惊跳投降式睡袋","509.00","1","9343443101714","颜色分类：灰色星月（竹纤维四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443101714",="null","365.94","365.94","没有申请退款","无退款申请","2022-02-11 05:10:38","2022-02-11 05:10:45"
="2461782962823190768",="2461782962823190768","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-11 03:09:07","2022-02-11 03:09:11"
="2462397411858024228",="2462397411858024228","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易关闭","9343443000321",="null","285.33","285.33","退款成功","285.33","2022-02-11 02:04:33","2022-02-11 02:04:38"
="2461773314210319003",="2461773314210319003","Love to dream 婴幼儿过渡期睡袋 秋冬季保暖款防惊跳投降式睡袋","539.00","1","9343443006026","颜色分类：浅紫色(秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443006026",="null","386.28","386.28","没有申请退款","无退款申请","2022-02-11 01:57:07","2022-02-11 01:57:20"
="2462397699026722631",="2462397699026722631","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","133.63","123.61","没有申请退款","无退款申请","2022-02-11 01:48:32","2022-02-11 01:48:49"
="2460309048038547300",="2460309048038547300","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-11 00:56:55","2022-02-11 00:57:10"
="2461365721819725933",="2461365721819725933","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","238.39","218.73","没有申请退款","无退款申请","2022-02-11 00:31:13","2022-02-11 00:31:21"
